行ID,文書ID,文書内ID,anotation1,anotation2,文,サービス,立地,部屋,設備・アメニティー,風呂,食事,その他
3471,745,2,e,e,決して割安感は感じませんでしたが、大浴場もあり朝食もついていたので、十分でした。,,,,,1,1,
3472,745,3,Z,Z,また利用させていただきたいと思います。,,,,,,,1
,,,,,,,,,,,,
3473,746,1,Z,Z,ツイン・朝食（１人1850円）付で17000円。,,,,,,,1
3474,746,2,p,p,お値段もいいけど、部屋・サービスなど何一つ文句なし。,1,,1,,,,
3475,746,3,p,p,１７階のため、見晴らしも最高で、とてもゆったりとした１晩でした。,,,1,,,,
3476,746,4,Z,Z,次も全日空ホテルにしようと思いました。,,,,,,,1
,,,,,,,,,,,,
3477,747,1,p,p,ベットが広くてマットが腰に優しいので宿泊には最適でした。,,,1,,,,
3478,747,2,p,p,食事の種類が豊富で、朝食事には丁度良いボリュームです。,,,,,,1,
3479,747,3,Z,Z,仙台での宿泊は、しばらくはここにしようと思います。,,,,,,,1
,,,,,,,,,,,,
3480,748,1,p,p,お部屋が広く圧迫感がないのでくつろげます。,,,1,,,,
3481,748,2,p,p,朝食もあっさりしていて丁度いい感じです。,,,,,,1,
3482,748,3,p,p,駐車場も出し入れ自由なので車利用者には最適です。,,,,,,,1
,,,,,,,,,,,,
3483,749,1,p,p,部屋が広く、料金がリーズナブルでよかった,,,1,,,,
,,,,,,,,,,,,
3484,750,1,p,p,値段に対して質の高いサービスでした。,1,,,,,,
3485,750,2,o,o,朝食のパンを食べましたが、１個の大きさが小さいので、数は沢山食べてしまいました。,,,,,,1,
3486,750,3,p,Z,また水戸に行く機会があれば利用します！！,,,,,,,1
,,,,,,,,,,,,
3487,751,1,p,p,数年ぶりに利用させていただきましたが、やはり文句なしです。,,,,,,,1
3488,751,2,Z,Z,今後福岡方面の出張が増えそうですので、また宜しくお願いいたします。,,,,,,,1
,,,,,,,,,,,,
3489,752,1,p,Z,小松市内のホテルをいろいろ探したのですが、貴ホテルが朝食バイキングをお手頃な値段でされていたので利用させて頂きました。,,,,,,1,
3490,752,2,p,p,当日は体力勝負の一日だったので朝食をしっかりとることができて本当に良かったです。,,,,,,1,
3491,752,3,p,p,朝食だけなら値段の安いホテルもありましたが、パンとサラダみたいなものばかりだったので本当に助かりました。,,,,,,1,
3492,752,4,p,p,あとは、フロントで対応していただいた当日の女性スタッフの笑顔が本当にきれいでした。,1,,,,,,
,,,,,,,,,,,,
3493,753,1,p,p,駅から近い立地も良く、係員の対応も丁寧で印象が良かった。,,1,,,,,
3494,753,2,p,p,朝食は和食・洋食から選べましたが、和食を選んだところ多過ぎず少な過ぎずでおいしくいただきました。,,,,,,1,
3495,753,3,p,e,2010年は高知県でイベントも多いようですし、高知を訪れる時の選択肢の一つとして検討の価値はあるかと思います。,,,,,,,1
,,,,,,,,,,,,
3496,754,1,Z,Z,名古屋に泊まる時はいつもつかわさせていただいております。,,,,,,,1
3497,754,2,p,p,最近泊まることがなかったのですが、今回泊まってみて感心したことはテレビが地デジ対応になったことと、朝食つきプランができたこと。,,,,1,,1,
3498,754,3,p,p,ますます快適に過ごせそうです。,,,,,,,1
3499,754,4,Z,Z,今後ともよろしくお願いいたします。,,,,,,,1
,,,,,,,,,,,,
3500,755,1,p,p,快眠落ち着いて休める空間です,,,1,,,,
,,,,,,,,,,,,
3501,756,1,p,p,立地も良く、繁華街にも近く大変便利なホテルでした。,,1,,,,,
3502,756,2,p,p,フロントの女性も感じが良く気分が良かったです。,1,,,,,,
3503,756,3,p,p,部屋も綺麗でコンパクトにまとまっており、使いやすかったです。,,,1,,,,
3504,756,4,p,Z,次回の鹿児島出張も是非使わせて頂きたいです。,,,,,,,1
,,,,,,,,,,,,
3505,757,1,p,p,非常に快適に過ごせました。,,,1,,,,
3506,757,2,Z,Z,また機会がありましたら、よろしくお願い致します。,,,,,,,1
3507,757,3,o,o,また電気スタンドを貸し出して頂き有難うございました。,,,,1,,,
,,,,,,,,,,,,
3508,758,1,p,p,駅ビルにあるホテルですし、すべてが満足でした。,,1,,,,,
,,,,,,,,,,,,
3509,759,1,Z,Z,出張で利用させていただきました。,,,,,,,1
3510,759,2,p,p,とても清潔なホテルで、都心部でしたらこの価格で宿泊することは不可能ですね。,,,1,,,,
3511,759,3,p,p,１階のロビーは趣向がほどこされており、ゆったりとくつろぐことができました。,,,,1,,,
3512,759,4,p,p,お部屋もきれいで調度品にも気を遣われていることが伝わってきました。,,,1,,,,
3513,759,5,p,Z,また、鳥取出張の際には是非利用させていただきます。,,,,,,,1
,,,,,,,,,,,,
3514,760,1,p,p,安さがダントツ,,,,,,,1
,,,,,,,,,,,,
3515,761,1,p,p,ちょっとあると便利と思うサービスが充実していて大変快適に過ごせました。,1,,,,,,
3516,761,2,Z,Z,次回はスケジュール調整をしてエステを利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
3517,762,1,p,p,夜に出かける時に雨が振って来たら、すぐさま貸し出し用の傘を用意されていました。,1,,,,,,
3518,762,2,p,p,気遣いが素晴らしいです。,1,,,,,,
,,,,,,,,,,,,
3519,763,1,Z,Z,誕生日セミダブル（喫煙・誕生日のお客様限定【カップルセミダブル】を利用しました。,,,,,,,1
3520,763,2,p,p,お安い上に、アメニティのプレゼントもあり、大変、満足でした。,,,,1,,,
3521,763,3,p,p,たばこ臭もなく、ビジネスのシングルですが、それなりにいい感じでした。,,,1,,,,
,,,,,,,,,,,,
3522,764,1,p,p,駅から近くて便利でした。,,1,,,,,
3523,764,2,ke,e,禁煙室がとれず喫煙室にしましたが、平気でした。,,,1,,,,
,,,,,,,,,,,,
3524,765,1,p,p,あの価格で朝食付きはグッドです。,,,,,,1,
,,,,,,,,,,,,
3525,766,1,p,p,スタッフの方の対応も感じがよくて、良かった。,1,,,,,,
3526,766,2,p,p,部屋も清潔感があり、また利用したいと思いました。,,,1,,,,
,,,,,,,,,,,,
3527,767,1,Z,Z,tourの集合時間が田舎から来るのに時間が掛かる為、前乗りで成田に泊まりました。,,,,,,,1
3528,767,2,Z,Z,どのホテルが良いのか？,,,,,,,1
3529,767,3,Z,Z,全く見当も着きませんでしたが、決め手は「サポートセンター」が有った事でした。,,,,,,,1
3530,767,4,Z,Z,海外も初めて、恥ずかしながら、飛行機に乗るのも初めてでしたから。,,,,,,,1
3531,767,5,p,p,早速、サポートセンターでアドバイスや現地レート、もの凄く色々な不安が有って、あれこれ聞けて、スムーズに集合場所に行けたり、空港内での楽しみ方も教えて戴いて、安心して成田空港へ。,1,,,,,,
3532,767,6,Z,Z,サポートセンターの「フクミ様」本当に有り難うございました。,1,,,,,,
3533,767,7,p,p,もし、また成田空港を利用の際は、このホテル！と決めるました。,,,,,,,1
3534,767,8,p,p,ベルガールさんも大変親切で、気持ちがホンワカ温まりました。,1,,,,,,
3535,767,9,p,p,お陰様で、楽しい旅行が出来た事に感謝しています。,,,,,,,1
3536,767,10,Z,Z,有り難うございました。,,,,,,,1
,,,,,,,,,,,,
3537,768,1,p,p,駅からも近く、隣はコンビニと立地は大変良いところでした。,,1,,,,,
3538,768,2,p,p,部屋もユニットバスも思ったより広く、大変良かったです。,,,1,,1,,
3539,768,3,Z,Z,機会があればまた利用したいです。,,,,,,,1
,,,,,,,,,,,,
3540,769,1,p,p,安くて良かったです。,,,,,,,1
,,,,,,,,,,,,
3541,770,1,Z,Z,1/17に宿泊させていただきました。,,,,,,,1
3542,770,2,p,p,エレベーターやお部屋の内装も素敵で、広さも充分でした。,,,1,,,,
3543,770,3,p,p,ゆっくりくつろげることができました。,,,1,,,,
3544,770,4,p,Z,機会があればまたぜひ利用したいです。,,,,,,,1
,,,,,,,,,,,,
3545,771,1,e,e,特に不満はありません。,,,,,,,1
3546,771,2,Z,Z,周辺にホテルらしいホテルがないので今後も利用させて頂きます。,,,,,,,1
,,,,,,,,,,,,
3547,772,1,p,p,夜遅くのチェクインにもかかわらず、丁寧な対応であり、セミダブルでの予約しかできなかっので、子供と二人で狭さを我慢して寝る覚悟をしていたが、フロントスタッフが機転をきかしていただき、ツウィンの部屋への変更をしていただいた。,1,,1,,,,
3548,772,2,p,p,一晩ゆったりと寝ることができました。,,,1,,,,
3549,772,3,p,Z,また機会があれば必ず利用したいホテルです。,,,,,,,1
,,,,,,,,,,,,
3550,773,1,Z,Z,1月4日にご利用いたしました。,,,,,,,1
3551,773,2,Z,Z,家族旅行で、子供5人も連れて行きました。,,,,,,,1
3552,773,3,p,p,部屋がとても広くて、綺麗です。,,,1,,,,
3553,773,4,p,p,夕食と朝食も美味しくて、ボリュームがあって、とても満足でした。,,,,,,1,
3554,773,5,kp,e,行く前にクチコミを読んでみたら、風呂場が特に露天風呂が狭いとかいてありましたが、実際はいてみたら十分だと思います。,,,,,1,,
3555,773,6,p,p,サービスもよくて、おかげさまで、楽しかったです。,1,,,,,,
3556,773,7,Z,Z,来年またご利用させていただきたいと思います。,,,,,,,1
,,,,,,,,,,,,
3557,774,1,p,p,朝食付きでこの価格はありがたいです。,,,,,,1,
3558,774,2,p,p,ホテルの場所も直ぐに分りました、大浴場も満足です。,,1,,,1,,
3559,774,3,p,p,駅から遠い分安くて静かです。,,1,,,,,
,,,,,,,,,,,,
3560,775,1,p,p,部屋が清潔で、ベッドも広くたいへん満足しました。,,,1,,,,
3561,775,2,Z,Z,また利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
3562,776,1,p,p,JR奈良駅の改札や駅構内の観光案内所から徒歩10秒、奈良市内観光はもちろん、飛鳥・斑鳩方面、宇治方面、伊勢方面に観光を予定してらっしゃる方にも最高の立地です。（近鉄奈良駅へは歩いても15分くらいですし、バスが頻発している為まったく問題ありません）,,1,,,,,
3563,776,2,Z,Z,。,,,,,,,1
3564,776,3,p,p,ホテルの客室は清潔でかわいらしく機能的な作り、スタッフの方の対応も感じが良く、無料の朝食も、数種類のパンと温かいおかず、サラダ、たくさんの種類の飲み物など大変充実していました。,1,,1,,,1,
3565,776,4,p,p,かゆいところに手の届くサービスが要所要所に見受けられそしてコストパフォーマンスの大変よい、性別、年代、国籍問わずすべての方におすすめのホテルです。,1,,,,,,
3566,776,5,p,Z,また機会があればぜひ利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
3567,777,1,Z,Z,主人の一言から突然決まった小旅行。,,,,,,,1
3568,777,2,p,p,宿探し中に見つけたこのプランは2名利用で目を疑う価格でした。,,,,,,,1
3569,777,3,p,p,駅東が開発中という事もあってか目の前が駅なのに静かでしたし、車で行きましたが場所もわかりやすかったです。（駐車場は運良くホテル下に停められました）,,1,,,,,
3570,777,4,p,p,彦根城に行ってからチェックインの予定だったのですが、「ゆるキャラまつり」というイベントに重なってしまい大混雑でとても間に合わないと、途中で連絡の電話を入れたのですがとても気持ちの良い対応をして頂けましたし、チェックインの際も丁寧な対応をして頂けました。,1,,,,,,
3571,777,5,e,e,夕食は外食でしたが、駅の連絡通路もキレイだし整備されてるので反対側に出るのも私達には問題ありませんでした。（人によっては遠いと感じるかもしれませんが）,,,,,,,1
3572,777,6,p,p,1回毎ドリップして飲めるコーヒーも嬉しいサービスでした。,,,,,,1,
3573,777,7,p,p,コーヒー大好きなので主人も喜んでおりました。,,,,,,1,
3574,777,8,p,p,部屋に持って行けるのも良かったです。,1,,,,,,
3575,777,9,p,p,女性利用者へのシャンプー＆リンスのサービスは嬉しいですね。,,,,1,,,
3576,777,10,p,p,いつもトリートメントだけ持参していたりするので、ちょっとした事なんですが嬉しかったです。,,,,1,,,
3577,777,11,p,p,それから枕の高さが丁度良くて感動！,,,1,,,,
3578,777,12,p,p,いつも枕が高すぎて使わなかったりする事もあるのでかなり幸せでした。（沢山歩いたのでフットピローもお借りすれば良かったとちょっと後悔）,,,1,,,,
3579,777,13,p,p,朝食は軽くて良いので用意されたもので私達には十分でした。,,,,,,1,
3580,777,14,p,p,スープがとても具沢山のミネストローネだったのでビックリ！,,,,,,1,
3581,777,15,p,p,夫婦揃って大絶賛でした。（スープとバターロールでもかなり幸せかも）,,,,,,1,
3582,777,16,p,Z,これから開発が進むとお店が増えたり環境も変わるかと思いますが、また彦根観光の時には利用させて頂きたいホテルです。,,,,,,,1
,,,,,,,,,,,,
3583,778,1,p,p,近くにコンビニもあり、便利な場所でした。,,1,,,,,
3584,778,2,p,p,大浴場があり、身体を伸ばせて気持ち良かったです。,,,,,1,,
,,,,,,,,,,,,
3585,779,1,p,p,あまり期待はしてませんでしたが、部屋はきれいで、朝食もまあまあおいしくて満足できました。,,,1,,,1,
3586,779,2,p,p,駐車場が広いのがいいです。,,,,1,,,
3587,779,3,Z,Z,また機会があったら、泊まりたいと思います。,,,,,,,1
,,,,,,,,,,,,
3588,780,1,Z,Z,価格設定次第で宿泊してます！,,,,,,,1
3589,780,2,p,p,安いプランでもサービスの質を落とさず、親切丁寧なホテルです。,1,,,,,,
3590,780,3,p,p,スタッフの方々の印象がかなり良く、気持ち良く宿泊できます！,,,,,,,1
